edad,sexo,nivel_socioeconomico,rendimiento_previo,asistencia_previa,distancia_escuela,rollout_score,tratado,participa_programa,intensidad_tutorias,tiempo_abandono_meses,evento_abandono,abandono_12m
12,0,0.08840688629184736,39.733884506879676,85.0024046943657,2.2552322023733025,0.2511920046044672,1,1,7.869916201461605,6.0,1,1
14,0,1.4775300810552618,40.16313064884645,74.66399693560834,3.91232656422941,0.32056758601649904,1,1,6.902722452806611,12.0,0,0
12,0,-1.141689114133505,67.22799092577738,92.20821298813048,6.579271792141605,0.1349784860716421,0,0,0.0,4.0,1,1
13,1,-0.19365945927971812,68.2089719606695,71.23226218788156,1.9795899440415385,0.2961767655589985,0,0,0.0,12.0,0,0
13,0,-0.7168223206028049,68.23325752976046,97.12040284017893,0.40693020502669347,0.5722838145420012,0,0,0.0,2.0,1,1
15,0,-1.86653661707306,56.175663096694535,62.52363490171739,0.22331693559987512,0.44185370809106395,0,0,0.0,12.0,0,0
17,1,-0.08268068584269925,58.118186099956496,84.3477006455689,3.35170007172965,0.34671876123591117,1,1,6.063881642069302,12.0,0,0
16,0,-0.12174750838328353,64.91819286239036,84.75430682526624,1.7290883431642305,0.746452128857114,1,1,5.277780369744224,12.0,0,0
12,1,1.513449743242131,61.28839509439996,72.04442932059118,1.926162154351982,0.8935099713933179,1,1,9.160418016938586,12.0,0,0
12,0,0.6308116845547775,26.71049440878697,84.24393937861012,3.0415915453072553,0.756789222902397,0,0,0.0,12.0,0,0
14,0,-1.024186824329205,56.553005541372094,92.7951866976016,2.429914005604045,0.3320007021176792,0,0,0.0,12.0,0,0
17,0,1.8540925663341883,47.2289034860953,57.831811606459354,3.5970637347414076,0.7444421678375537,0,0,0.0,9.0,1,1
13,1,1.221033695525353,62.62817128362768,85.02744807490815,0.1157114665598596,0.1519801824740512,0,0,0.0,12.0,0,0
16,1,0.5820977034686158,104.77888503905115,55.06729179669922,2.752851526591807,0.13031798809129091,0,0,0.0,12.0,0,0
15,1,-0.22648409884983192,65.51222498211456,70.34335196476792,3.8056425101974076,0.34562703703615894,0,0,0.0,12.0,0,0
13,0,-0.9594392367234797,55.297054707414034,96.29166364900945,0.6741229392530576,0.807702369044057,0,0,0.0,11.0,1,1
17,1,-0.372206776071053,73.82702252965878,74.18217966607946,2.0457888954885264,0.24634824724230187,1,1,9.098539506169963,12.0,0,0
15,0,1.088748619704186,67.24031830813819,68.26120035591028,0.7542278476534532,0.06325340889867959,0,0,0.0,3.0,1,1
14,0,1.884586305934609,66.30141735677762,78.02062271015318,6.338794009203831,0.1317095352063551,0,0,0.0,12.0,1,1
14,1,1.543243528272189,69.10275889823507,100.0,0.06798981365697349,0.8587449685295802,1,1,8.260446984889576,12.0,0,0
12,0,-0.4888494217862741,90.84815347244312,61.68317752793974,1.734014920665989,0.6337832847472876,1,1,10.73586815109411,12.0,0,0
17,0,-1.1196174332890112,43.03667347011127,69.48690088360655,0.3642516648172799,0.25320116336997667,1,1,2.7084600739877622,12.0,1,1
16,0,0.14088624691120394,67.10448115217181,94.97431683179626,2.4911193852248714,0.5552958253281813,0,0,0.0,12.0,0,0
15,0,-1.7684393655628516,46.10428305027692,98.57702343537733,0.38690321349110857,0.5275796224253504,0,0,0.0,12.0,0,0
13,0,0.32316771418478146,68.33268969513372,78.96568775709716,0.5367611332831346,0.6554359784406613,0,0,0.0,12.0,0,0
17,1,-0.14760258629866868,46.21970232770858,67.60947297473358,1.363903412996305,0.23318755442161632,0,0,0.0,12.0,0,0
17,0,-0.46603650186824225,53.73949779592373,100.0,4.926328281074947,0.8644029871943977,0,0,0.0,5.0,1,1
14,1,-1.5947030672667954,55.57365128643141,95.94442391749197,0.47578956581577286,0.30936856208001284,0,0,0.0,12.0,0,0
12,1,0.5136001065697166,74.63725079017064,86.78946987762232,0.3115306813237252,0.6941316539762369,1,1,4.7740681923696275,12.0,0,0
12,0,-0.5327008396619114,73.7768166591362,71.8759765106258,2.8457244334524696,0.01612464637221489,0,0,0.0,3.0,1,1
15,0,-1.169916835710288,41.31423935330423,79.50970659161963,1.3887740270062539,0.37265712989414723,1,1,7.828374405178967,12.0,0,0
14,0,-2.8722622132816493,60.824011664997734,78.39639918955169,4.855959072712009,0.3517098179588083,0,0,0.0,2.0,1,1
17,1,-0.027514905050636255,49.35630217876241,83.30851304615578,0.3170879324255411,0.5434844285830145,1,1,7.159033706055546,12.0,0,0
16,0,1.772251596669744,41.12242633986998,94.51001438131337,2.0765093891309077,0.0727362617771965,1,1,7.845773138475205,12.0,0,0
14,1,1.66125921454787,56.74474424363444,88.79417041137403,0.5302218461609245,0.7901313737261083,1,1,7.339450839724846,12.0,0,0
15,0,-0.45709625658627184,55.3727581731627,69.22623923015242,0.3410083446579894,0.21778080176756853,1,1,3.917391560246042,11.0,1,1
15,1,-0.6022120603617805,96.40074729518284,93.76496450019538,2.3004180907636242,0.6770378148820102,0,0,0.0,12.0,0,0
14,0,0.46877425607502377,66.49439738041045,83.13132140013155,1.8012512453553273,0.8032121232440932,0,0,0.0,10.0,1,1
15,0,-0.9983854391882915,39.33573748868644,86.87065795858916,2.8115861294477327,0.5618769562415131,1,1,6.258444384314454,6.0,1,1
14,1,0.30179189981946597,51.52838993743587,94.66540859278604,0.7405702196813144,0.7408832067219855,0,0,0.0,3.0,1,1
13,1,0.7660802783846903,75.32074943144097,68.88419750486449,1.1883117737790936,0.6618603122150055,1,0,0.0,12.0,0,0
14,0,1.2269332238843076,91.32664159304888,79.64174421293536,1.0399738422883271,0.3555297971520076,0,0,0.0,12.0,0,0
14,1,-0.10015407647995278,36.210250316430624,74.68545448640785,8.281547491183666,0.8088585390335653,0,0,0.0,2.0,1,1
15,0,-0.20367375017696587,31.801134222914325,64.32140574634545,0.6913257618775555,0.294701369885528,0,0,0.0,12.0,0,0
15,1,-0.877982586756561,88.06447763057673,83.4670997760492,0.6985965467564998,0.5712129177515172,1,1,3.6482708114070834,12.0,0,0
12,1,-0.82688035403986,65.84421266056356,100.0,0.8756095119189125,0.7453977391415395,0,0,0.0,12.0,0,0
12,0,-0.22647889190152676,46.9756090218545,61.59922255494247,1.6629530730898376,0.3789559098125076,1,1,3.8796863832434534,12.0,0,0
13,0,0.3673655068161781,68.01943629183653,79.67719388950529,0.5815677408175358,0.30276760761742505,0,0,0.0,12.0,0,0
12,0,0.9135846262332494,20.463783914746834,86.40542935074774,4.937041833434689,0.4593460101728227,0,0,0.0,5.0,1,1
14,1,-0.8031789506803448,60.050632598957414,81.23078201656182,0.6176359127156219,0.8179634943491536,1,1,9.398778478883482,12.0,0,0
15,1,1.4926885689595217,64.91731759264628,78.86871947484259,4.5231882714533365,0.9299217631456648,0,0,0.0,12.0,0,0
12,0,-0.2711236010425688,73.86405209306744,67.00783636554176,0.2184583421881955,0.5450834128598901,0,0,0.0,12.0,0,0
12,0,-0.021367294348436157,44.791560715611936,82.32786742940164,2.1375014474382352,0.6614662053236519,0,0,0.0,4.0,1,1
13,1,-0.7472116791478234,61.28530742105038,72.43236022984074,4.750000164467011,0.9032736222389142,1,1,9.455395695655962,4.0,1,1
17,1,-2.4242402602729416,46.11863060910619,58.100782950214466,0.36964802280229786,0.0985468514129424,0,0,0.0,12.0,0,0
13,1,0.8840453963610497,63.830756335114756,91.94592220513731,6.904578872552523,0.23207857786616504,0,0,0.0,2.0,1,1
14,0,0.7368438970924334,46.56980516455464,89.58385819842043,1.2061865284386637,0.7089000062515824,1,1,7.852708588366902,2.0,1,1
15,0,-0.2813275571182134,53.87848741259669,80.5166097685108,5.827018661848841,0.8237444619122997,0,0,0.0,10.0,1,1
13,0,0.06699071722487192,45.062769078146566,82.29074688205702,2.2590919408807117,0.8570290283305779,1,0,0.0,6.0,1,1
12,1,0.5159392177040995,69.76704362735485,90.74318012715561,0.7178889486757318,0.4151071768549326,0,0,0.0,12.0,0,0
15,0,-1.5625458568865427,72.87676674984998,82.24339656778082,0.41725515174585365,0.08933990229186684,0,0,0.0,12.0,0,0
15,1,-0.5290526773462948,56.480691450638794,89.04017554761315,0.7240500207543427,0.4377814772996199,1,1,2.871189389977921,12.0,0,0
12,0,0.7942646796218271,60.573569924400424,77.0251779912615,0.19526404677425832,0.23073459020705378,1,1,4.975396619595385,12.0,0,0
13,1,-1.2542894231692494,38.27112878049684,93.11983738573946,0.3106613396178077,0.29119645499662417,1,1,3.423589587669771,12.0,0,0
12,1,0.2935579321666293,55.50485027989819,83.20785725932684,0.2211044727978594,0.7722675568375058,1,1,9.669869178088048,12.0,0,0
17,1,-1.356581804623405,59.24693074437383,81.94051943605874,1.0996303455835823,0.07552708602588687,1,1,4.059136990952458,11.0,1,1
15,0,0.46642998243352635,99.31189636544963,67.29938911287968,3.1751412698893997,0.8275812174807021,0,0,0.0,12.0,1,1
16,0,-0.03564148229748357,43.320494613387545,82.86955854301709,0.30486593837925624,0.42766908582416907,0,0,0.0,12.0,0,0
16,0,-1.6151318159055095,81.96265858128656,71.68045082505549,0.27926089833791107,0.5960639311005951,1,1,4.616696371738687,12.0,0,0
14,1,1.1647393544571714,74.95288160198712,73.61717273471506,2.062443517787545,0.089652231235679,0,0,0.0,9.0,1,1
12,1,-0.7345915767980492,64.20954606735205,71.84624371683879,0.4392569278778571,0.33735907835727963,0,0,0.0,12.0,0,0
12,1,-0.810252437014381,86.379307262927,69.33765068100774,0.20541704418240977,0.08970091901484578,0,0,0.0,12.0,1,1
14,1,0.20056919723094285,65.58158208910294,100.0,0.365079748940435,0.9615437228811096,0,0,0.0,2.0,1,1
14,1,1.1486373494287152,65.83738793501894,93.31339061988403,5.146987809507346,0.8072616493262504,0,0,0.0,12.0,1,1
14,0,-1.015821818978397,59.20319020473682,99.20367502144262,3.4460112837130805,0.4596327543564602,0,0,0.0,12.0,0,0
15,1,0.06167984984797165,78.35353323627942,67.77104980444436,0.8741114438403883,0.2236025483236711,0,0,0.0,12.0,0,0
17,0,0.42881650033057295,76.44703850716326,80.71253749910892,2.133185464168356,0.9334551052498522,1,1,7.859957645992405,12.0,0,0
12,0,0.6931056072631441,50.614840687556814,67.06492374795904,1.541247619423393,0.34459659572697177,1,1,4.753480873511691,12.0,0,0
15,1,0.1764415552772252,40.211292081018485,73.04305122802936,2.2609754928924137,0.16098443168737475,0,0,0.0,12.0,0,0
14,0,-0.3670278390833223,56.955290439065145,70.81873016583425,2.295633337741702,0.5631643884539549,1,0,0.0,12.0,0,0
12,0,-0.8275902206487197,47.99942153403531,92.39584006441561,1.981673065429394,0.9437741203448161,1,1,10.798810181441862,12.0,0,0
15,1,0.08614388304637476,59.04713138076967,76.0377032189824,0.6187687283583145,0.003830290500322575,0,0,0.0,12.0,0,0
17,0,-1.072139011985607,78.56157202026209,90.68379333694017,0.07957510273808632,0.23812484325399874,1,1,4.2447527346936145,12.0,0,0
15,1,-2.9213504834946074,53.14047517369815,86.04120889588518,1.2160199848281315,0.9384476404104076,0,0,0.0,2.0,1,1
17,0,0.4365598041576678,59.35764928032638,100.0,4.4323356709130985,0.17108596685716204,0,0,0.0,12.0,0,0
14,0,0.9039348410861953,60.87034102212593,65.20555776860276,1.6856031740024775,0.11324345163981986,0,0,0.0,12.0,0,0
17,0,-2.3629324355418384,72.72646323307927,92.59233239786799,3.5722432837932727,0.5701872157998045,0,0,0.0,12.0,0,0
12,0,-1.0097307047099375,26.29665999023092,91.46440870400727,9.564851503915131,0.8618438232948299,0,0,0.0,1.0,1,1
14,1,0.6191542610051978,50.89949557852055,70.26621161972966,0.35733537057230685,0.47710981769392613,1,1,3.6328729346325157,2.0,1,1
12,0,2.0574954697116987,63.16925538419209,90.0713333647316,2.3538676113039734,0.9945642566845248,1,1,3.677865738538543,12.0,0,0
16,1,0.020793707675407894,78.00118434640292,83.36144963026229,2.243517672321738,0.6791716995379928,0,0,0.0,12.0,0,0
13,0,-0.7280029412291344,52.621463287406925,77.72523740046593,7.819595701671619,0.07407490721044774,0,0,0.0,3.0,1,1
17,1,-0.18289644110484016,31.85170940937189,71.76064513028001,8.481156085287223,0.9928321316819754,0,0,0.0,1.0,1,1
13,1,1.3748764191481848,69.29567168949204,72.80890548550813,2.321051631273393,0.40789423678019043,1,1,6.162109705513741,12.0,0,0
13,1,-0.6459641791245353,50.46956416761556,100.0,0.558408996312196,0.28740253384548253,0,0,0.0,12.0,0,0
17,0,-0.7991920066502536,42.155000113644576,80.00682818957483,3.2044860966175515,0.5578791835778856,0,0,0.0,4.0,1,1
14,0,-0.4827435221820324,50.63481915430164,87.82130001531459,0.2264026474683906,0.3043075918208643,0,0,0.0,12.0,0,0
16,0,-0.9533286082587124,57.232119635162256,72.09100618332447,3.0346229012226775,0.08645750712015232,0,0,0.0,8.0,1,1
12,1,0.12267031599479553,50.92883003192681,72.2014705377836,4.820254287266382,0.0014283430791767193,0,0,0.0,11.0,1,1
15,0,1.6246784584695606,26.916509143513963,90.81984809249943,0.9652325336807255,0.4495833529202623,0,0,0.0,12.0,0,0
12,0,0.3230792731160291,73.45599295330697,66.50423788448468,1.9919415251375627,0.8368634222265923,1,1,6.386730038963924,12.0,0,0
15,1,-0.2523535021262876,79.12312561918083,75.84786232094729,1.1247387133961406,0.5723151856300766,1,1,3.8591363438667763,12.0,0,0
12,0,-0.2918112689155441,69.77282987009258,80.34027411072232,1.151670929650264,0.9992072989434408,0,0,0.0,12.0,0,0
17,1,-1.563190808696657,42.93471494362775,81.11372601840053,0.7432026927065744,0.28684664564719997,0,0,0.0,7.0,1,1
16,0,0.883109777147159,56.97762699078723,78.20906714983843,2.872058754825803,0.28045506476005533,0,0,0.0,12.0,0,0
15,0,-0.07783719701280203,59.90218027155813,83.95819781095923,5.50326964653635,0.1597494602339442,0,0,0.0,2.0,1,1
14,1,-0.18047991359062565,68.98191584342865,86.92855755817811,5.652008001838989,0.16406358826533518,0,0,0.0,5.0,1,1
12,0,3.193107567844861,70.02510733077122,87.3463754545933,0.3842136370803944,0.2851865960100478,1,1,8.234012710541714,12.0,0,0
12,1,0.29875290836568624,48.987393018322564,70.14196191332174,4.154785677915301,0.7928400452735271,1,1,8.713010430679065,9.0,1,1
15,0,-0.7517910500951843,61.22993334620341,77.15844902071203,2.6744861110702423,0.9057567906364479,1,1,7.660834614034884,12.0,0,0
14,0,-0.4263575962055433,66.85920606922862,91.94762861876937,0.5829448955545912,0.9750871697076813,1,1,10.653913997464777,12.0,0,0
14,1,1.1484457091967548,81.83733483220149,88.94647187573872,0.13931035207049688,0.23228965409645264,1,1,7.021941029086584,12.0,0,0
17,1,0.11327041053776446,70.56759809737085,66.27140548518936,0.62394206252657,0.8812975456140917,1,1,5.99818083380541,12.0,0,0
17,1,-1.4382779783173667,71.83585031063278,83.51479900352201,4.865575191486424,0.32825508927733704,0,0,0.0,1.0,1,1
17,0,0.9192289345752035,61.257399418940416,60.2177475062519,2.005760804111597,0.11284054451688441,0,0,0.0,12.0,0,0
17,1,-0.668144085538994,81.15688717805256,80.4693490206037,2.5534788671034514,0.8700249255201656,1,1,5.531634448578965,12.0,0,0
17,0,1.8732977762175456,66.14644193939246,98.97767016745976,0.5945286077775367,0.6361056346436186,1,1,8.544279992838579,12.0,1,1
17,0,1.0800480657146485,47.08368134739644,70.52107282731014,2.5415658022768484,0.16473089608106173,0,0,0.0,9.0,1,1
16,1,-0.4473218956587512,81.05054955187786,71.65676954508417,0.05704897758885169,0.42983125751300255,0,0,0.0,12.0,0,0
14,0,1.281016361735113,70.46854908808541,87.6402978157286,0.9410358294093133,0.28725769487706765,1,1,6.654506997565905,3.0,1,1
17,1,0.0678555105274033,53.354339683072766,64.57198484790354,1.9710316278308413,0.736794568710197,1,0,0.0,12.0,0,0
14,0,0.8527736751222195,52.80760548901135,73.67244970114962,0.31587433198263165,0.45341623062426806,0,0,0.0,12.0,0,0
14,0,0.48473281729447476,64.44863317711143,85.96441137581752,3.4632514824553446,0.989279945106385,0,0,0.0,12.0,0,0
13,1,-0.8463566549908735,66.94777192901377,73.65714152310596,0.5358407189444253,0.05474498225959512,0,0,0.0,4.0,1,1
16,1,-0.643549832317462,62.9593839844681,77.64030012789028,2.1127218422110556,0.3550152661362467,0,0,0.0,12.0,0,0
17,1,1.0299608175811612,64.66963010164328,87.44185710315034,1.0390505207969587,0.4819001671099774,1,1,6.785196037271256,12.0,0,0
12,1,-0.33477533210654087,85.49936061864571,84.21546083536562,1.8128966328835663,0.5031335547483198,1,1,4.8164050585071445,12.0,0,0
15,1,-0.4036484632419967,76.07314728352328,82.66818396295402,0.22734672729226957,0.3159358223856368,0,0,0.0,12.0,0,0
12,1,-0.955122579349353,62.85953386897536,76.60877720729961,0.034114909305863604,0.729240249097568,0,0,0.0,12.0,0,0
16,1,0.42359906559346105,74.11965871151224,83.70061115268956,4.806235173110973,0.8747470734889747,0,0,0.0,1.0,1,1
15,0,2.062524919243145,44.512141447086904,78.76267319900244,0.6284080718662304,0.938719301977863,1,1,9.032053039945097,12.0,0,0
16,0,-1.0675329142542729,65.96890574920214,84.57805609925785,3.4260112143175463,0.8050933767995262,1,1,5.90428236413068,12.0,0,0
14,0,0.02421945667275807,87.13959524599665,75.03067974882022,14.678001133750666,0.8505801973065994,0,0,0.0,1.0,1,1
15,1,1.4122205554154292,56.729311569114394,78.17431025620459,0.47507139130958,0.5505453006199955,1,1,6.44766259267263,12.0,0,0
14,1,-0.07964139124571515,47.28549107071373,70.10042207447987,0.6162342153701524,0.8258882264268146,1,1,10.371552972054404,12.0,0,0
12,0,0.4523717962497339,50.21866667110409,79.64992389993765,2.1745127494553147,0.3035039091479522,0,0,0.0,12.0,1,1
12,1,-1.0623935281468797,43.655504439864174,71.88999136371154,6.730616420060824,0.3984787621092144,0,0,0.0,8.0,1,1
15,1,0.4283070972076486,48.22857137808445,68.85953549838007,4.949461556640923,0.3169130138185443,0,0,0.0,1.0,1,1
15,0,-0.18714426500454878,54.442378521149564,82.58661147855388,1.3978296432026835,0.46738733544792543,1,1,5.080493534723484,12.0,0,0
17,1,0.985729995679863,38.91649471232037,82.1273977585766,3.170566816286065,0.28557961623863637,0,0,0.0,9.0,1,1
16,1,1.1873860515647512,60.234275009244044,87.82873734948572,0.2917768038548184,0.9616114422544468,0,0,0.0,12.0,0,0
17,0,2.589563642018614,73.53415760679971,75.68874430424901,7.582992736360828,0.31284462800566815,0,0,0.0,10.0,1,1
16,1,0.5796331732135757,46.38365729779619,84.08052846836756,6.668193705067521,0.09804453811093983,0,0,0.0,2.0,1,1
17,0,0.32579631658216646,82.78925885462652,85.50797572273663,0.3576050107598819,0.5268171660504134,1,1,3.4344729840055184,12.0,0,0
14,1,0.19438430157733602,67.66188132791392,84.44773807831595,0.7117023518093449,0.057099078445176366,0,0,0.0,12.0,0,0
15,1,-0.35316629281068834,75.45870878436085,71.74346317197858,0.2110654998825245,0.11054316630858052,0,0,0.0,12.0,0,0
12,1,0.33848384346169114,50.132481692217944,81.49363482271188,0.6341327848061579,0.2193893891962463,1,1,3.5530737838485185,12.0,0,0
16,0,-0.29540141013902943,72.81787840599924,83.64140296054661,3.385158550634382,0.4643502498821417,0,0,0.0,12.0,0,0
16,1,0.1684609762696143,43.6209914940703,80.07178466907942,0.9506454440711265,0.4332509323090279,0,0,0.0,4.0,1,1
12,1,1.3175975356079597,73.35371251254763,59.13522341628915,0.1851013093199508,0.7996918620027912,1,1,9.38767323938362,12.0,0,0
17,0,-1.0065425652796411,62.577590096902966,81.6048962397348,0.8377862984632986,0.7394746538841134,1,1,7.7278862364127585,12.0,0,0
16,1,1.1398785611290454,68.29876829977175,100.0,7.967396181811359,0.4263182939907013,0,0,0.0,1.0,1,1
14,0,1.3171150673398653,42.36608091562722,76.39960731243018,1.9867949816529131,0.3337042075756299,0,0,0.0,12.0,0,0
15,1,-0.11806852699107874,46.57395236585093,72.7192290214468,1.076259854595826,0.3164687840614986,0,0,0.0,4.0,1,1
12,0,-2.1218548990085946,68.95842327380078,83.73348559711398,0.3643355696283911,0.773995087294009,0,0,0.0,12.0,0,0
15,0,-0.6078219870944325,45.77477993663699,83.12378210466572,8.562813484924048,0.05207240622126974,0,0,0.0,1.0,1,1
16,0,1.2969945465611092,66.94809438148684,91.92735165416414,3.4390526100757253,0.012821649510605826,0,0,0.0,9.0,1,1
16,1,-0.022868062298882122,39.49293290309632,67.42131844091112,0.66111596755081,0.795544391926648,1,1,7.128878418402437,12.0,0,0
12,0,-0.9993022322949108,72.72261319000002,87.31380252574992,0.1452891238599205,0.4771463759890493,0,0,0.0,12.0,0,0
14,1,-0.5047749212282174,41.51215027847236,85.90422061251464,0.11658399842156877,0.13088113855357597,0,0,0.0,12.0,0,0
13,0,0.840620026504553,68.28449906519285,78.57853463059453,0.256526358422361,0.23556593459450126,1,1,4.688510193160365,12.0,0,0
12,0,0.5467335682013793,69.38446400469002,83.3868731792169,1.7386644102311073,0.9325039530973825,0,0,0.0,12.0,0,0
13,1,-0.23893209916969432,49.54842272355638,90.29457481598357,5.283497690746406,0.859502975624898,1,1,8.549228741981073,1.0,1,1
17,1,-0.36682441181468756,68.7303985062709,88.7231538002845,1.373310310887299,0.7097850502239725,0,0,0.0,12.0,0,0
13,0,-0.3917581490438219,63.90663395000334,68.56980687926271,3.7023245768153323,0.48222523033732656,0,0,0.0,12.0,0,0
14,1,-0.9224101844985025,51.91737215710893,88.20158186755485,1.1807719117630688,0.5203236261913857,0,0,0.0,12.0,0,0
17,1,1.6153756894694418,44.871679738856876,79.35311394967482,2.466003841357379,0.9752445352839586,1,1,6.227523903871429,8.0,1,1
13,1,-0.3223204692113399,30.560614624911313,80.72874098015515,2.632587100621517,0.9657704438842871,0,0,0.0,12.0,0,0
17,0,1.2171585208254965,65.2447507094954,80.73196991001694,0.3822331336842769,0.21526904578583428,1,1,6.257138274642695,12.0,0,0
13,0,1.5213160519224513,36.52795842956917,78.4975701120174,0.8963780044862875,0.8111045663053181,0,0,0.0,12.0,0,0
14,1,0.9983108981479604,61.430162991619625,91.91707497107065,2.028370357001863,0.1972426661670168,1,1,4.129218860875136,12.0,0,0
13,0,-0.4316203127180484,56.048276758766264,79.16282040150789,0.1466400291294247,0.2135374778839514,0,0,0.0,12.0,1,1
13,1,0.40373009033660945,70.18714163157293,68.80453871616831,0.8973930927755046,0.6760930341645768,1,1,5.232960331943622,12.0,0,0
13,1,-0.024195606390916165,55.469317507652036,76.06470144030271,1.5305734220987233,0.4050010985875484,0,0,0.0,10.0,1,1
12,1,-0.9037018607301281,55.05828320479363,81.78694716810476,11.158441224973346,0.9315444071065202,0,0,0.0,2.0,1,1
12,1,0.324359281721603,70.97806056432444,92.29214784297051,1.2869379173655613,0.08900973489600883,0,0,0.0,12.0,0,0
12,1,-1.1790397911598025,65.02587043626177,86.03094684948833,3.386256063070727,0.511525640809493,0,0,0.0,12.0,0,0
14,0,1.1876793884615637,64.74233935774167,71.49464721252956,1.1315046538044162,0.9185215304431212,0,0,0.0,3.0,1,1
17,1,-0.4646172972983931,67.03901384712789,100.0,3.183104857286119,0.9041136604795051,0,0,0.0,12.0,0,0
16,0,0.2011596558728393,36.966418151893414,82.6477531097798,1.809785876519037,0.15652921341574122,0,0,0.0,12.0,0,0
13,0,0.28328787154614216,71.35183019980472,92.75390737999015,4.35358738020974,0.36663770009645646,0,0,0.0,10.0,1,1
13,1,-0.25890497370407733,69.18703191020404,78.48285566422771,1.0584631317527249,0.6191214000466962,0,0,0.0,11.0,1,1
14,1,0.5866938014752747,44.74975307135254,85.3335924470545,1.8542202005606574,0.15939488477140218,0,0,0.0,12.0,0,0
13,1,-0.47490365662252443,56.33879289488698,88.39468504518405,1.9886055255548596,0.9680221720457387,0,0,0.0,5.0,1,1
12,1,0.8712972974572442,59.41039068558553,92.18194711754256,1.080450310898486,0.9147493287276603,1,1,6.469273116532958,12.0,0,0
16,0,-1.3459796802467485,57.98254823397401,90.57368305378225,0.31169901263650296,0.16695017903446918,0,0,0.0,12.0,1,1
15,0,0.12637957954641182,65.00789949852802,88.72197000072978,0.19645957062248928,0.12115546126098542,0,0,0.0,12.0,0,0
13,1,1.9389289990582848,81.47050172746775,76.84913268805892,0.03362417008041335,0.0854084828082653,1,1,4.505410555456872,8.0,1,1
12,0,-1.0003313246055747,76.22650091509243,74.28253958043939,4.135567742206534,0.9094436640366311,1,1,7.630671320242487,8.0,1,1
15,0,-0.6777449705248515,40.31671209852891,83.32607510324198,0.5396185919497511,0.1936238097954608,0,0,0.0,8.0,1,1
16,0,0.513907849658915,69.33104985459073,89.33128072341069,0.47526286452563127,0.4162849285443547,0,0,0.0,12.0,0,0
15,0,0.17958178193959795,79.93399979303115,77.77279299223393,2.663880554700005,0.448851365652003,0,0,0.0,8.0,1,1
12,0,0.3506300992735592,65.80212781033804,90.65171965714387,0.7713723536189704,0.5990110442135675,1,1,7.267944722862931,12.0,0,0
17,0,0.4891871301476635,76.3647063777895,94.52616745486179,1.4106204727124383,0.07173534374742496,0,0,0.0,12.0,0,0
17,0,0.6347214685617699,90.18405668551148,70.8367908092658,0.3546944553313378,0.22675861740051595,0,0,0.0,12.0,0,0
15,0,1.1096998419562232,75.35564319160471,71.6307929620372,6.425077963370804,0.931490386918926,1,1,1.0,9.0,1,1
14,1,0.40981865692851255,63.739628934625934,78.59624941094664,3.8154372385835797,0.9084101072685695,1,1,6.109929206312179,4.0,1,1
15,0,-0.24125765461854246,75.6763271112713,83.07612668189196,3.9871093969694957,0.7812906474056922,0,0,0.0,12.0,0,0
13,0,0.6725737012027313,62.173317496453365,74.75432986232948,1.044358831546135,0.019401245618215435,0,0,0.0,8.0,1,1
13,1,1.8998819348952156,60.35854564927433,93.52202678867144,2.8740069256859795,0.3270067684961021,0,0,0.0,12.0,0,0
17,0,-0.13263374638257355,54.72878646429401,84.24066861518452,0.31068047004464255,0.6279587353429078,1,1,6.100736251316645,12.0,0,0
14,1,-0.9745293046706415,83.45120038248163,80.3944704824074,0.017312722022107877,0.2751902117734757,0,0,0.0,12.0,0,0
12,1,1.1070806692869728,47.72357001086998,65.64090476131473,0.040350175761201916,0.9095866950537773,1,1,10.738884162377992,12.0,0,0
13,0,-0.12038116395359824,82.98551587017174,66.84184183572492,1.7666876689271453,0.6338894618324419,0,0,0.0,12.0,0,0
17,0,-2.172669546014036,67.49796185610558,82.81009250281807,1.2153886875024784,0.0719067173164456,0,0,0.0,4.0,1,1
16,1,0.8474216771504216,39.01040737797088,58.67404373845164,1.4596860192942431,0.909005588835703,1,1,5.567011549742845,12.0,0,0
17,1,-0.5353281859539227,65.51473939487133,90.12637409644071,0.014982257983447609,0.9577666581762225,1,1,8.198893210728492,12.0,0,0
13,0,-0.09053328230416077,28.49960238522564,78.4184615562768,1.0987400794652964,0.07771241839172549,0,0,0.0,12.0,0,0
13,1,0.33198033056901455,69.38262025246553,100.0,2.5321798872915022,0.5323602348613149,0,0,0.0,12.0,0,0
17,0,0.1904996797790664,73.27847224483486,100.0,1.1692805669938868,0.30336428221417044,1,1,8.900153466114187,12.0,0,0
12,1,0.7094518171390395,51.1146606652192,78.18550930752484,2.63517313432528,0.39283907648140237,0,0,0.0,12.0,0,0
15,0,-0.43548637056984335,61.85321543933374,78.93662997468685,0.5305864066803223,0.1796512179553419,0,0,0.0,12.0,0,0
13,1,0.5131057981760827,89.31236150625429,89.95581514002029,3.3548126657190473,0.5780721020124125,0,0,0.0,12.0,0,0
17,1,-0.2595466775839172,52.41379943607095,97.03172609918037,1.7755583558709573,0.9579793532488906,1,1,5.248000999852127,12.0,0,0
17,1,0.738810480887503,44.11638619415099,63.61970942563983,0.4733774979911195,0.503072600271609,0,0,0.0,12.0,0,0
14,1,0.6153674840130534,82.22495103693899,62.13624534645314,0.5402619319432006,0.08291458139448116,0,0,0.0,12.0,0,0
